,lon,lat,nltk_sentiment,count,total,%neg
912,103.840679309,1.34364174742,Positive,72,184,39.130434782608695
913,103.840679309,1.35364174742,Negative,59,626,9.424920127795527
914,103.840679309,1.35364174742,Neutral,228,626,36.42172523961661
915,103.840679309,1.35364174742,Positive,339,626,54.153354632587856
916,103.840679309,1.36364174742,Negative,48,469,10.23454157782516
917,103.840679309,1.36364174742,Neutral,276,469,58.84861407249466
918,103.840679309,1.36364174742,Positive,145,469,30.916844349680172
919,103.840679309,1.37364174742,Negative,74,819,9.035409035409035
920,103.840679309,1.37364174742,Neutral,359,819,43.833943833943835
921,103.840679309,1.37364174742,Positive,386,819,47.13064713064713
922,103.840679309,1.38364174742,Negative,22,184,11.956521739130435
923,103.840679309,1.38364174742,Neutral,95,184,51.63043478260869
924,103.840679309,1.38364174742,Positive,67,184,36.41304347826087
925,103.840679309,1.39364174742,Negative,3,34,8.823529411764707
926,103.840679309,1.39364174742,Neutral,22,34,64.70588235294117
927,103.840679309,1.39364174742,Positive,9,34,26.47058823529412
928,103.840679309,1.40364174742,Neutral,1,1,100.0
929,103.840679309,1.41364174742,Negative,25,427,5.85480093676815
930,103.840679309,1.41364174742,Neutral,269,427,62.997658079625296
931,103.840679309,1.41364174742,Positive,133,427,31.147540983606557
932,103.840679309,1.42364174742,Negative,72,859,8.381839348079161
933,103.840679309,1.42364174742,Neutral,447,859,52.03725261932479
934,103.840679309,1.42364174742,Positive,340,859,39.58090803259604
935,103.840679309,1.43364174742,Negative,99,1005,9.850746268656717
936,103.840679309,1.43364174742,Neutral,526,1005,52.33830845771145
937,103.840679309,1.43364174742,Positive,380,1005,37.81094527363184
938,103.840679309,1.44364174742,Negative,4,18,22.22222222222222
939,103.840679309,1.44364174742,Neutral,7,18,38.88888888888889
940,103.840679309,1.44364174742,Positive,7,18,38.88888888888889
941,103.840679309,1.45364174742,Neutral,6,11,54.54545454545454
942,103.840679309,1.45364174742,Positive,5,11,45.45454545454545
943,103.840679309,1.46364174742,Negative,11,112,9.821428571428571
944,103.840679309,1.46364174742,Neutral,55,112,49.107142857142854
945,103.840679309,1.46364174742,Positive,46,112,41.07142857142857
946,103.840679309,1.47364174742,Negative,1,13,7.6923076923076925
947,103.840679309,1.47364174742,Neutral,7,13,53.84615384615385
948,103.840679309,1.47364174742,Positive,5,13,38.46153846153847
949,103.850679309,1.21364174742,Positive,1,1,100.0
950,103.850679309,1.22364174742,Negative,13,166,7.83132530120482
951,103.850679309,1.22364174742,Neutral,75,166,45.18072289156627
952,103.850679309,1.22364174742,Positive,78,166,46.98795180722892
953,103.850679309,1.25364174742,Positive,1,1,100.0
954,103.850679309,1.26364174742,Neutral,5,10,50.0
955,103.850679309,1.26364174742,Positive,5,10,50.0
956,103.850679309,1.27364174742,Negative,164,2075,7.903614457831325
957,103.850679309,1.27364174742,Neutral,791,2075,38.12048192771084
958,103.850679309,1.27364174742,Positive,1120,2075,53.975903614457835
959,103.850679309,1.28364174742,Negative,1068,13407,7.965987916759902
960,103.850679309,1.28364174742,Neutral,5729,13407,42.7314089654658
961,103.850679309,1.28364174742,Positive,6610,13407,49.3026031177743
962,103.850679309,1.30364174742,Negative,507,6455,7.85437645236251
963,103.850679309,1.30364174742,Neutral,2807,6455,43.4856700232378
964,103.850679309,1.30364174742,Positive,3141,6455,48.65995352439969
965,103.850679309,1.31364174742,Negative,75,1209,6.20347394540943
966,103.850679309,1.31364174742,Neutral,535,1209,44.25144747725393
967,103.850679309,1.31364174742,Positive,599,1209,49.545078577336646
968,103.850679309,1.32364174742,Negative,97,1093,8.874656907593778
969,103.850679309,1.32364174742,Neutral,575,1093,52.607502287282706
970,103.850679309,1.32364174742,Positive,421,1093,38.51784080512351
971,103.850679309,1.33364174742,Negative,155,1407,11.01634683724236
972,103.850679309,1.33364174742,Neutral,629,1407,44.705046197583506
973,103.850679309,1.33364174742,Positive,623,1407,44.27860696517413
974,103.850679309,1.34364174742,Negative,70,857,8.168028004667445
975,103.850679309,1.34364174742,Neutral,429,857,50.05834305717619
976,103.850679309,1.34364174742,Positive,358,857,41.77362893815636
977,103.850679309,1.35364174742,Negative,147,1673,8.786610878661087
978,103.850679309,1.35364174742,Neutral,569,1673,34.01075911536163
979,103.850679309,1.35364174742,Positive,957,1673,57.202630005977284
980,103.850679309,1.36364174742,Negative,36,751,4.793608521970706
981,103.850679309,1.36364174742,Neutral,416,751,55.39280958721704
982,103.850679309,1.36364174742,Positive,299,751,39.81358189081225
983,103.850679309,1.37364174742,Negative,97,988,9.817813765182185
984,103.850679309,1.37364174742,Neutral,516,988,52.226720647773284
985,103.850679309,1.37364174742,Positive,375,988,37.955465587044536
986,103.850679309,1.38364174742,Negative,17,227,7.488986784140969
987,103.850679309,1.38364174742,Neutral,81,227,35.68281938325991
988,103.850679309,1.38364174742,Positive,129,227,56.82819383259912
989,103.850679309,1.39364174742,Negative,2,46,4.3478260869565215
990,103.850679309,1.39364174742,Neutral,30,46,65.21739130434783
991,103.850679309,1.39364174742,Positive,14,46,30.434782608695656
992,103.850679309,1.41364174742,Negative,2,12,16.666666666666664
993,103.850679309,1.41364174742,Neutral,4,12,33.33333333333333
994,103.850679309,1.41364174742,Positive,6,12,50.0
995,103.850679309,1.42364174742,Negative,22,304,7.236842105263158
996,103.850679309,1.42364174742,Neutral,166,304,54.60526315789473
997,103.850679309,1.42364174742,Positive,116,304,38.15789473684211
998,103.850679309,1.43364174742,Negative,3,26,11.538461538461538
999,103.850679309,1.43364174742,Neutral,13,26,50.0
1000,103.850679309,1.43364174742,Positive,10,26,38.46153846153847
1001,103.850679309,1.44364174742,Negative,1,2,50.0
1002,103.850679309,1.44364174742,Positive,1,2,50.0
1003,103.850679309,1.45364174742,Neutral,1,1,100.0
1004,103.860679309,1.22364174742,Negative,1,16,6.25
1005,103.860679309,1.22364174742,Neutral,7,16,43.75
1006,103.860679309,1.22364174742,Positive,8,16,50.0
1007,103.860679309,1.23364174742,Neutral,1,1,100.0
1008,103.860679309,1.26364174742,Negative,52,483,10.766045548654244
1009,103.860679309,1.26364174742,Neutral,200,483,41.40786749482402
1010,103.860679309,1.26364174742,Positive,231,483,47.82608695652174
1011,103.860679309,1.27364174742,Negative,6,116,5.172413793103448
1012,103.860679309,1.27364174742,Neutral,71,116,61.206896551724135
1013,103.860679309,1.27364174742,Positive,39,116,33.62068965517241
1014,103.860679309,1.28364174742,Negative,1005,13562,7.410411443739862
1015,103.860679309,1.28364174742,Neutral,6111,13562,45.059725704173424
1016,103.860679309,1.28364174742,Positive,6446,13562,47.529862852086715
1017,103.860679309,1.30364174742,Negative,588,7278,8.07914262159934
1018,103.860679309,1.30364174742,Neutral,3418,7278,46.963451497664195
1019,103.860679309,1.30364174742,Positive,3272,7278,44.95740588073647
1020,103.860679309,1.31364174742,Negative,205,2509,8.170585890793145
1021,103.860679309,1.31364174742,Neutral,1099,2509,43.80231167795935
1022,103.860679309,1.31364174742,Positive,1205,2509,48.027102431247506
1023,103.860679309,1.32364174742,Negative,59,959,6.152241918665276
1024,103.860679309,1.32364174742,Neutral,516,959,53.80604796663191
1025,103.860679309,1.32364174742,Positive,384,959,40.041710114702816
1026,103.860679309,1.33364174742,Negative,14,271,5.166051660516605
1027,103.860679309,1.33364174742,Neutral,196,271,72.32472324723247
1028,103.860679309,1.33364174742,Positive,61,271,22.509225092250922
1029,103.860679309,1.34364174742,Negative,12,173,6.9364161849710975
1030,103.860679309,1.34364174742,Neutral,95,173,54.91329479768786
1031,103.860679309,1.34364174742,Positive,66,173,38.15028901734104
1032,103.860679309,1.35364174742,Negative,13,208,6.25
1033,103.860679309,1.35364174742,Neutral,104,208,50.0
1034,103.860679309,1.35364174742,Positive,91,208,43.75
1035,103.860679309,1.36364174742,Negative,24,359,6.685236768802229
1036,103.860679309,1.36364174742,Neutral,191,359,53.2033426183844
1037,103.860679309,1.36364174742,Positive,144,359,40.11142061281337
1038,103.860679309,1.37364174742,Negative,15,256,5.859375
1039,103.860679309,1.37364174742,Neutral,137,256,53.515625
1040,103.860679309,1.37364174742,Positive,104,256,40.625
1041,103.860679309,1.39364174742,Negative,2,21,9.523809523809524
1042,103.860679309,1.39364174742,Neutral,10,21,47.61904761904761
1043,103.860679309,1.39364174742,Positive,9,21,42.857142857142854
1044,103.860679309,1.40364174742,Negative,1,19,5.263157894736842
1045,103.860679309,1.40364174742,Neutral,12,19,63.1578947368421
1046,103.860679309,1.40364174742,Positive,6,19,31.57894736842105
1047,103.860679309,1.41364174742,Neutral,17,24,70.83333333333334
1048,103.860679309,1.41364174742,Positive,7,24,29.166666666666668
1049,103.860679309,1.42364174742,Negative,11,104,10.576923076923077
1050,103.860679309,1.42364174742,Neutral,59,104,56.730769230769226
1051,103.860679309,1.42364174742,Positive,34,104,32.69230769230769
1052,103.860679309,1.43364174742,Neutral,2,3,66.66666666666666
1053,103.860679309,1.43364174742,Positive,1,3,33.33333333333333
1054,103.870679309,1.27364174742,Negative,1,13,7.6923076923076925
1055,103.870679309,1.27364174742,Neutral,8,13,61.53846153846154
1056,103.870679309,1.27364174742,Positive,4,13,30.76923076923077
1057,103.870679309,1.28364174742,Negative,280,3400,8.235294117647058
1058,103.870679309,1.28364174742,Neutral,1661,3400,48.85294117647059
1059,103.870679309,1.28364174742,Positive,1459,3400,42.911764705882355
1060,103.870679309,1.29364174742,Negative,24,357,6.722689075630252
1061,103.870679309,1.29364174742,Neutral,162,357,45.378151260504204
1062,103.870679309,1.29364174742,Positive,171,357,47.89915966386555
1063,103.870679309,1.30364174742,Negative,331,3516,9.414106939704208
1064,103.870679309,1.30364174742,Neutral,1402,3516,39.87485779294653
1065,103.870679309,1.30364174742,Positive,1783,3516,50.71103526734926
1066,103.870679309,1.31364174742,Negative,136,1031,13.191076624636274
1067,103.870679309,1.31364174742,Neutral,610,1031,59.16585838991271
1068,103.870679309,1.31364174742,Positive,285,1031,27.643064985451016
1069,103.870679309,1.32364174742,Negative,75,775,9.67741935483871
1070,103.870679309,1.32364174742,Neutral,411,775,53.03225806451613
1071,103.870679309,1.32364174742,Positive,289,775,37.29032258064516
1072,103.870679309,1.33364174742,Negative,36,598,6.0200668896321075
1073,103.870679309,1.33364174742,Neutral,239,598,39.96655518394649
1074,103.870679309,1.33364174742,Positive,323,598,54.0133779264214
1075,103.870679309,1.34364174742,Negative,14,241,5.809128630705394
1076,103.870679309,1.34364174742,Neutral,137,241,56.84647302904564
1077,103.870679309,1.34364174742,Positive,90,241,37.344398340248965
1078,103.870679309,1.35364174742,Negative,843,4032,20.907738095238095
1079,103.870679309,1.35364174742,Neutral,2071,4032,51.364087301587304
1080,103.870679309,1.35364174742,Positive,1118,4032,27.728174603174605
1081,103.870679309,1.36364174742,Negative,36,400,9.0
1082,103.870679309,1.36364174742,Neutral,207,400,51.74999999999999
1083,103.870679309,1.36364174742,Positive,157,400,39.25
1084,103.870679309,1.37364174742,Negative,22,283,7.773851590106007
1085,103.870679309,1.37364174742,Neutral,175,283,61.83745583038869
1086,103.870679309,1.37364174742,Positive,86,283,30.3886925795053
1087,103.870679309,1.39364174742,Negative,14,184,7.608695652173914
1088,103.870679309,1.39364174742,Neutral,96,184,52.17391304347826
1089,103.870679309,1.39364174742,Positive,74,184,40.21739130434783
1090,103.870679309,1.40364174742,Negative,12,150,8.0
1091,103.870679309,1.40364174742,Neutral,76,150,50.66666666666667
1092,103.870679309,1.40364174742,Positive,62,150,41.333333333333336
1093,103.870679309,1.41364174742,Negative,11,190,5.7894736842105265
1094,103.870679309,1.41364174742,Neutral,93,190,48.94736842105264
1095,103.870679309,1.41364174742,Positive,86,190,45.26315789473684
1096,103.870679309,1.42364174742,Neutral,4,4,100.0
1097,103.880679309,1.28364174742,Negative,2,7,28.57142857142857
1098,103.880679309,1.28364174742,Neutral,4,7,57.14285714285714
1099,103.880679309,1.28364174742,Positive,1,7,14.285714285714285
1100,103.880679309,1.29364174742,Negative,4,93,4.301075268817205
1101,103.880679309,1.29364174742,Neutral,58,93,62.365591397849464
1102,103.880679309,1.29364174742,Positive,31,93,33.33333333333333
1103,103.880679309,1.30364174742,Negative,78,847,9.208972845336481
1104,103.880679309,1.30364174742,Neutral,414,847,48.87839433293979
1105,103.880679309,1.30364174742,Positive,355,847,41.91263282172373
1106,103.880679309,1.31364174742,Negative,1224,3116,39.2811296534018
1107,103.880679309,1.31364174742,Neutral,953,3116,30.584082156611043
1108,103.880679309,1.31364174742,Positive,939,3116,30.134788189987162
1109,103.880679309,1.32364174742,Negative,27,376,7.180851063829788
1110,103.880679309,1.32364174742,Neutral,207,376,55.053191489361694
1111,103.880679309,1.32364174742,Positive,142,376,37.765957446808514
1112,103.880679309,1.33364174742,Negative,29,309,9.385113268608414
1113,103.880679309,1.33364174742,Neutral,164,309,53.07443365695793
1114,103.880679309,1.33364174742,Positive,116,309,37.54045307443366
1115,103.880679309,1.34364174742,Negative,15,418,3.588516746411483
1116,103.880679309,1.34364174742,Neutral,198,418,47.368421052631575
1117,103.880679309,1.34364174742,Positive,205,418,49.04306220095694
1118,103.880679309,1.35364174742,Negative,24,555,4.324324324324325
1119,103.880679309,1.35364174742,Neutral,363,555,65.4054054054054
1120,103.880679309,1.35364174742,Positive,168,555,30.270270270270274
1121,103.880679309,1.36364174742,Negative,29,318,9.119496855345911
1122,103.880679309,1.36364174742,Neutral,201,318,63.20754716981132
1123,103.880679309,1.36364174742,Positive,88,318,27.67295597484277
1124,103.880679309,1.37364174742,Negative,76,832,9.134615384615383
1125,103.880679309,1.37364174742,Neutral,378,832,45.43269230769231
1126,103.880679309,1.37364174742,Positive,378,832,45.43269230769231
1127,103.880679309,1.38364174742,Negative,23,293,7.849829351535837
1128,103.880679309,1.38364174742,Neutral,164,293,55.972696245733786
1129,103.880679309,1.38364174742,Positive,106,293,36.177474402730375
1130,103.880679309,1.39364174742,Negative,29,499,5.811623246492986
1131,103.880679309,1.39364174742,Neutral,313,499,62.725450901803605
1132,103.880679309,1.39364174742,Positive,157,499,31.462925851703403
1133,103.880679309,1.41364174742,Neutral,9,12,75.0
1134,103.880679309,1.41364174742,Positive,3,12,25.0
1135,103.880679309,1.42364174742,Neutral,1,1,100.0
1136,103.880679309,1.43364174742,Neutral,1,1,100.0
1137,103.880679309,1.44364174742,Negative,1,6,16.666666666666664
1138,103.880679309,1.44364174742,Neutral,2,6,33.33333333333333
1139,103.880679309,1.44364174742,Positive,3,6,50.0
1140,103.890679309,1.28364174742,Negative,29,175,16.57142857142857
1141,103.890679309,1.28364174742,Neutral,68,175,38.857142857142854
1142,103.890679309,1.28364174742,Positive,78,175,44.57142857142857
1143,103.890679309,1.29364174742,Negative,10,99,10.1010101010101
1144,103.890679309,1.29364174742,Neutral,52,99,52.52525252525253
1145,103.890679309,1.29364174742,Positive,37,99,37.37373737373738
1146,103.890679309,1.30364174742,Negative,44,501,8.78243512974052
1147,103.890679309,1.30364174742,Neutral,333,501,66.46706586826348
1148,103.890679309,1.30364174742,Positive,124,501,24.75049900199601
1149,103.890679309,1.31364174742,Negative,144,1898,7.586933614330875
1150,103.890679309,1.31364174742,Neutral,991,1898,52.212855637513165
1151,103.890679309,1.31364174742,Positive,763,1898,40.20021074815595
1152,103.890679309,1.32364174742,Negative,199,1566,12.707535121328226
1153,103.890679309,1.32364174742,Neutral,859,1566,54.85312899106003
1154,103.890679309,1.32364174742,Positive,508,1566,32.43933588761175
1155,103.890679309,1.33364174742,Negative,82,837,9.79689366786141
1156,103.890679309,1.33364174742,Neutral,402,837,48.028673835125446
1157,103.890679309,1.33364174742,Positive,353,837,42.17443249701314
1158,103.890679309,1.34364174742,Negative,1,28,3.571428571428571
1159,103.890679309,1.34364174742,Neutral,11,28,39.285714285714285
1160,103.890679309,1.34364174742,Positive,16,28,57.14285714285714
1161,103.890679309,1.35364174742,Negative,26,480,5.416666666666667
1162,103.890679309,1.35364174742,Neutral,231,480,48.125
1163,103.890679309,1.35364174742,Positive,223,480,46.458333333333336
1164,103.890679309,1.36364174742,Negative,69,435,15.862068965517242
1165,103.890679309,1.36364174742,Neutral,244,435,56.09195402298851
1166,103.890679309,1.36364174742,Positive,122,435,28.045977011494255
1167,103.890679309,1.37364174742,Negative,87,991,8.779011099899092
1168,103.890679309,1.37364174742,Neutral,580,991,58.52674066599395
1169,103.890679309,1.37364174742,Positive,324,991,32.694248234106965
1170,103.890679309,1.38364174742,Negative,25,421,5.938242280285035
1171,103.890679309,1.38364174742,Neutral,288,421,68.40855106888361
1172,103.890679309,1.38364174742,Positive,108,421,25.653206650831358
1173,103.890679309,1.39364174742,Negative,58,648,8.950617283950617
1174,103.890679309,1.39364174742,Neutral,348,648,53.70370370370371
1175,103.890679309,1.39364174742,Positive,242,648,37.34567901234568
1176,103.890679309,1.40364174742,Negative,8,85,9.411764705882353
1177,103.890679309,1.40364174742,Neutral,53,85,62.35294117647059
1178,103.890679309,1.40364174742,Positive,24,85,28.235294117647058
1179,103.890679309,1.41364174742,Neutral,1,4,25.0
1180,103.890679309,1.41364174742,Positive,3,4,75.0
1181,103.890679309,1.42364174742,Neutral,6,9,66.66666666666666
1182,103.890679309,1.42364174742,Positive,3,9,33.33333333333333
1183,103.890679309,1.43364174742,Negative,1,6,16.666666666666664
1184,103.890679309,1.43364174742,Neutral,2,6,33.33333333333333
1185,103.890679309,1.43364174742,Positive,3,6,50.0
1186,103.900679309,1.29364174742,Negative,10,161,6.211180124223603
1187,103.900679309,1.29364174742,Neutral,69,161,42.857142857142854
1188,103.900679309,1.29364174742,Positive,82,161,50.931677018633536
1189,103.900679309,1.30364174742,Negative,122,1370,8.905109489051096
1190,103.900679309,1.30364174742,Neutral,608,1370,44.37956204379562
1191,103.900679309,1.30364174742,Positive,640,1370,46.715328467153284
1192,103.900679309,1.31364174742,Negative,197,2681,7.3480044759418135
1193,103.900679309,1.31364174742,Neutral,1384,2681,51.62252890712421
1194,103.900679309,1.31364174742,Positive,1100,2681,41.02946661693398
1195,103.900679309,1.32364174742,Negative,47,469,10.021321961620469
1196,103.900679309,1.32364174742,Neutral,221,469,47.12153518123667
1197,103.900679309,1.32364174742,Positive,201,469,42.857142857142854
1198,103.900679309,1.33364174742,Negative,25,432,5.787037037037037
1199,103.900679309,1.33364174742,Neutral,247,432,57.17592592592593
1200,103.900679309,1.33364174742,Positive,160,432,37.03703703703704
1201,103.900679309,1.34364174742,Negative,41,227,18.06167400881057
1202,103.900679309,1.34364174742,Neutral,62,227,27.312775330396477
1203,103.900679309,1.34364174742,Positive,124,227,54.62555066079295
1204,103.900679309,1.35364174742,Neutral,11,15,73.33333333333333
1205,103.900679309,1.35364174742,Positive,4,15,26.666666666666668
1206,103.900679309,1.36364174742,Negative,8,60,13.333333333333334
1207,103.900679309,1.36364174742,Neutral,28,60,46.666666666666664
1208,103.900679309,1.36364174742,Positive,24,60,40.0
1209,103.900679309,1.37364174742,Negative,30,632,4.746835443037975
1210,103.900679309,1.37364174742,Neutral,447,632,70.72784810126582
1211,103.900679309,1.37364174742,Positive,155,632,24.525316455696203
1212,103.900679309,1.38364174742,Negative,174,956,18.200836820083683
1213,103.900679309,1.38364174742,Neutral,325,956,33.99581589958159
1214,103.900679309,1.38364174742,Positive,457,956,47.80334728033473
1215,103.900679309,1.39364174742,Negative,62,662,9.365558912386707
1216,103.900679309,1.39364174742,Neutral,397,662,59.969788519637454
1217,103.900679309,1.39364174742,Positive,203,662,30.664652567975832
1218,103.900679309,1.40364174742,Negative,83,1151,7.211120764552563
1219,103.900679309,1.40364174742,Neutral,701,1151,60.90356211989574
1220,103.900679309,1.40364174742,Positive,367,1151,31.885317115551693
1221,103.900679309,1.41364174742,Negative,26,244,10.655737704918032
1222,103.900679309,1.41364174742,Neutral,122,244,50.0
1223,103.900679309,1.41364174742,Positive,96,244,39.34426229508197
1224,103.900679309,1.42364174742,Positive,1,1,100.0
1225,103.910679309,1.29364174742,Negative,9,36,25.0
1226,103.910679309,1.29364174742,Neutral,18,36,50.0
1227,103.910679309,1.29364174742,Positive,9,36,25.0
1228,103.910679309,1.30364174742,Negative,97,956,10.146443514644352
1229,103.910679309,1.30364174742,Neutral,476,956,49.7907949790795
1230,103.910679309,1.30364174742,Positive,383,956,40.06276150627615
1231,103.910679309,1.31364174742,Negative,435,2116,20.55765595463138
1232,103.910679309,1.31364174742,Neutral,869,2116,41.06805293005671
1233,103.910679309,1.31364174742,Positive,812,2116,38.37429111531191
1234,103.910679309,1.32364174742,Negative,47,524,8.969465648854962
1235,103.910679309,1.32364174742,Neutral,327,524,62.40458015267175
1236,103.910679309,1.32364174742,Positive,150,524,28.62595419847328
1237,103.910679309,1.33364174742,Negative,78,653,11.944869831546708
1238,103.910679309,1.33364174742,Neutral,296,653,45.3292496171516
1239,103.910679309,1.33364174742,Positive,279,653,42.725880551301685
1240,103.910679309,1.34364174742,Negative,14,300,4.666666666666667
1241,103.910679309,1.34364174742,Neutral,162,300,54.0
1242,103.910679309,1.34364174742,Positive,124,300,41.333333333333336
1243,103.910679309,1.35364174742,Neutral,2,3,66.66666666666666
1244,103.910679309,1.35364174742,Positive,1,3,33.33333333333333
1245,103.910679309,1.36364174742,Negative,11,69,15.942028985507244
1246,103.910679309,1.36364174742,Neutral,26,69,37.68115942028986
1247,103.910679309,1.36364174742,Positive,32,69,46.3768115942029
1248,103.910679309,1.37364174742,Negative,1,9,11.11111111111111
1249,103.910679309,1.37364174742,Neutral,5,9,55.55555555555556
1250,103.910679309,1.37364174742,Positive,3,9,33.33333333333333
1251,103.910679309,1.38364174742,Negative,8,22,36.36363636363637
1252,103.910679309,1.38364174742,Neutral,8,22,36.36363636363637
1253,103.910679309,1.38364174742,Positive,6,22,27.27272727272727
1254,103.910679309,1.39364174742,Negative,45,703,6.401137980085349
1255,103.910679309,1.39364174742,Neutral,506,703,71.97724039829303
1256,103.910679309,1.39364174742,Positive,152,703,21.62162162162162
1257,103.910679309,1.40364174742,Negative,50,674,7.418397626112759
1258,103.910679309,1.40364174742,Neutral,435,674,64.54005934718101
1259,103.910679309,1.40364174742,Positive,189,674,28.041543026706233
1260,103.910679309,1.41364174742,Negative,95,830,11.44578313253012
1261,103.910679309,1.41364174742,Neutral,318,830,38.31325301204819
1262,103.910679309,1.41364174742,Positive,417,830,50.24096385542168
1263,103.910679309,1.42364174742,Negative,20,168,11.904761904761903
1264,103.910679309,1.42364174742,Neutral,69,168,41.07142857142857
1265,103.910679309,1.42364174742,Positive,79,168,47.023809523809526
1266,103.920679309,1.30364174742,Negative,25,341,7.331378299120235
1267,103.920679309,1.30364174742,Neutral,188,341,55.13196480938416
1268,103.920679309,1.30364174742,Positive,128,341,37.5366568914956
1269,103.920679309,1.31364174742,Negative,25,329,7.598784194528875
1270,103.920679309,1.31364174742,Neutral,176,329,53.49544072948328
1271,103.920679309,1.31364174742,Positive,128,329,38.90577507598784
1272,103.920679309,1.32364174742,Negative,19,273,6.95970695970696
1273,103.920679309,1.32364174742,Neutral,159,273,58.24175824175825
1274,103.920679309,1.32364174742,Positive,95,273,34.798534798534796
1275,103.920679309,1.33364174742,Negative,45,659,6.828528072837632
1276,103.920679309,1.33364174742,Neutral,347,659,52.65553869499241
1277,103.920679309,1.33364174742,Positive,267,659,40.51593323216996
1278,103.920679309,1.34364174742,Negative,21,205,10.24390243902439
1279,103.920679309,1.34364174742,Neutral,72,205,35.12195121951219
1280,103.920679309,1.34364174742,Positive,112,205,54.63414634146342
1281,103.920679309,1.35364174742,Negative,5,75,6.666666666666667
1282,103.920679309,1.35364174742,Neutral,28,75,37.333333333333336
1283,103.920679309,1.35364174742,Positive,42,75,56.00000000000001
1284,103.920679309,1.37364174742,Neutral,5,5,100.0
1285,103.920679309,1.38364174742,Neutral,1,1,100.0
1286,103.920679309,1.39364174742,Negative,14,209,6.698564593301436
1287,103.920679309,1.39364174742,Neutral,104,209,49.760765550239235
1288,103.920679309,1.39364174742,Positive,91,209,43.54066985645933
1289,103.920679309,1.40364174742,Negative,6,149,4.026845637583892
1290,103.920679309,1.40364174742,Neutral,101,149,67.78523489932886
1291,103.920679309,1.40364174742,Positive,42,149,28.187919463087248
1292,103.920679309,1.41364174742,Negative,1,37,2.7027027027027026
1293,103.920679309,1.41364174742,Neutral,22,37,59.45945945945946
1294,103.920679309,1.41364174742,Positive,14,37,37.83783783783784
1295,103.930679309,1.30364174742,Negative,34,452,7.52212389380531
1296,103.930679309,1.30364174742,Neutral,232,452,51.32743362831859
1297,103.930679309,1.30364174742,Positive,186,452,41.150442477876105
1298,103.930679309,1.31364174742,Negative,35,535,6.5420560747663545
1299,103.930679309,1.31364174742,Neutral,363,535,67.85046728971963
1300,103.930679309,1.31364174742,Positive,137,535,25.607476635514022
1301,103.930679309,1.32364174742,Negative,182,1724,10.556844547563806
1302,103.930679309,1.32364174742,Neutral,906,1724,52.55220417633411
1303,103.930679309,1.32364174742,Positive,636,1724,36.89095127610209
1304,103.930679309,1.33364174742,Negative,39,406,9.60591133004926
1305,103.930679309,1.33364174742,Neutral,273,406,67.24137931034483
1306,103.930679309,1.33364174742,Positive,94,406,23.15270935960591
1307,103.930679309,1.34364174742,Negative,40,341,11.730205278592376
1308,103.930679309,1.34364174742,Neutral,137,341,40.17595307917888
1309,103.930679309,1.34364174742,Positive,164,341,48.09384164222874
1310,103.930679309,1.35364174742,Negative,30,427,7.02576112412178
1311,103.930679309,1.35364174742,Neutral,238,427,55.73770491803278
1312,103.930679309,1.35364174742,Positive,159,427,37.23653395784544
1313,103.930679309,1.36364174742,Negative,6,95,6.315789473684211
1314,103.930679309,1.36364174742,Neutral,38,95,40.0
1315,103.930679309,1.36364174742,Positive,51,95,53.68421052631579
1316,103.930679309,1.37364174742,Negative,40,294,13.60544217687075
1317,103.930679309,1.37364174742,Neutral,143,294,48.63945578231292
1318,103.930679309,1.37364174742,Positive,111,294,37.755102040816325
1319,103.930679309,1.38364174742,Negative,2,31,6.451612903225806
1320,103.930679309,1.38364174742,Neutral,22,31,70.96774193548387
1321,103.930679309,1.38364174742,Positive,7,31,22.58064516129032
1322,103.930679309,1.39364174742,Neutral,9,11,81.81818181818183
1323,103.930679309,1.39364174742,Positive,2,11,18.181818181818183
1324,103.930679309,1.40364174742,Negative,1,9,11.11111111111111
1325,103.930679309,1.40364174742,Neutral,8,9,88.88888888888889
1326,103.930679309,1.42364174742,Neutral,1,4,25.0
1327,103.930679309,1.42364174742,Positive,3,4,75.0
1328,103.930679309,1.43364174742,Neutral,10,15,66.66666666666666
1329,103.930679309,1.43364174742,Positive,5,15,33.33333333333333
1330,103.940679309,1.30364174742,Negative,11,98,11.224489795918368
1331,103.940679309,1.30364174742,Neutral,67,98,68.36734693877551
1332,103.940679309,1.30364174742,Positive,20,98,20.408163265306122
1333,103.940679309,1.31364174742,Negative,18,305,5.901639344262295
1334,103.940679309,1.31364174742,Neutral,169,305,55.40983606557377
1335,103.940679309,1.31364174742,Positive,118,305,38.68852459016394
1336,103.940679309,1.32364174742,Negative,55,492,11.178861788617885
1337,103.940679309,1.32364174742,Neutral,271,492,55.08130081300813
1338,103.940679309,1.32364174742,Positive,166,492,33.739837398373986
1339,103.940679309,1.33364174742,Negative,35,362,9.668508287292818
1340,103.940679309,1.33364174742,Neutral,218,362,60.22099447513812
1341,103.940679309,1.33364174742,Positive,109,362,30.11049723756906
1342,103.940679309,1.34364174742,Negative,29,397,7.304785894206549
1343,103.940679309,1.34364174742,Neutral,208,397,52.39294710327456
1344,103.940679309,1.34364174742,Positive,160,397,40.302267002518896
1345,103.940679309,1.35364174742,Negative,144,1663,8.659049909801563
1346,103.940679309,1.35364174742,Neutral,820,1663,49.30847865303668
1347,103.940679309,1.35364174742,Positive,699,1663,42.03247143716175
1348,103.940679309,1.36364174742,Negative,12,155,7.741935483870968
